DateRange,Class,NetSales,Transaction Category,Account Number,Account Name,Debit,Credit,Memo,IsBalanced,Export Status
08/03/2026 - 08/04/2026,13162,7145.35,National Media Bank Entry,217000,Accrued Royalties,0.00,285.81,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,13162,7145.35,Corporate Advertising Fee,560001,Advertising-Production Fund,71.45,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,13162,7145.35,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,71.45,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,13219,6561.34,Royalty Fee,651000,Royalties,426.49,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,13219,6561.34,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,426.49,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,13219,6561.34,National Media Fee,560000,Advertising-National,262.45,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,13219,6561.34,National Media Bank Entry,217000,Accrued Royalties,0.00,262.45,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,13219,6561.34,Corporate Advertising Fee,560001,Advertising-Production Fund,65.61,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,13219,6561.34,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,65.61,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37001,11393.20,Royalty Fee,651000,Royalties,740.56,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,37001,11393.20,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,740.56,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37001,11393.20,National Media Fee,560000,Advertising-National,455.73,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,37001,11393.20,National Media Bank Entry,217000,Accrued Royalties,0.00,455.73,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,37001,11393.20,Corporate Advertising Fee,560001,Advertising-Production Fund,113.93,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,37001,11393.20,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,113.93,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37002,8965.98,Royalty Fee,651000,Royalties,582.79,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,37002,8965.98,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,582.79,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37002,8965.98,National Media Fee,560000,Advertising-National,358.64,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,37002,8965.98,National Media Bank Entry,217000,Accrued Royalties,0.00,358.64,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,37002,8965.98,Corporate Advertising Fee,560001,Advertising-Production Fund,89.66,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,37002,8965.98,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,89.66,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37004,4778.69,Royalty Fee,651000,Royalties,310.61,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,37004,4778.69,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,310.61,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37004,4778.69,National Media Fee,560000,Advertising-National,191.15,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,37004,4778.69,National Media Bank Entry,217000,Accrued Royalties,0.00,191.15,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,37004,4778.69,Corporate Advertising Fee,560001,Advertising-Production Fund,47.79,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,37004,4778.69,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,47.79,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37006,8807.71,Royalty Fee,651000,Royalties,572.50,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,37006,8807.71,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,572.50,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37006,8807.71,National Media Fee,560000,Advertising-National,352.31,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,37006,8807.71,National Media Bank Entry,217000,Accrued Royalties,0.00,352.31,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,37006,8807.71,Corporate Advertising Fee,560001,Advertising-Production Fund,88.08,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,37006,8807.71,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,88.08,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37009,8173.56,Royalty Fee,651000,Royalties,531.28,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,37009,8173.56,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,531.28,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37009,8173.56,National Media Fee,560000,Advertising-National,326.94,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,37009,8173.56,National Media Bank Entry,217000,Accrued Royalties,0.00,326.94,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,37009,8173.56,Corporate Advertising Fee,560001,Advertising-Production Fund,81.74,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,37009,8173.56,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,81.74,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37010,15099.18,Royalty Fee,651000,Royalties,981.45,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,37010,15099.18,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,981.45,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37010,15099.18,National Media Fee,560000,Advertising-National,603.97,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,37010,15099.18,National Media Bank Entry,217000,Accrued Royalties,0.00,603.97,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,37010,15099.18,Corporate Advertising Fee,560001,Advertising-Production Fund,150.99,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,37010,15099.18,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,150.99,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37013,6760.49,Royalty Fee,651000,Royalties,439.43,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,37013,6760.49,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,439.43,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37013,6760.49,National Media Fee,560000,Advertising-National,270.42,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,37013,6760.49,National Media Bank Entry,217000,Accrued Royalties,0.00,270.42,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,37013,6760.49,Corporate Advertising Fee,560001,Advertising-Production Fund,67.60,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,37013,6760.49,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,67.60,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37014,6926.37,Royalty Fee,651000,Royalties,450.21,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,37014,6926.37,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,450.21,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37014,6926.37,National Media Fee,560000,Advertising-National,277.05,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,37014,6926.37,National Media Bank Entry,217000,Accrued Royalties,0.00,277.05,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,37014,6926.37,Corporate Advertising Fee,560001,Advertising-Production Fund,69.26,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,37014,6926.37,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,69.26,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37016,6681.60,Royalty Fee,651000,Royalties,434.30,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,37016,6681.60,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,434.30,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37016,6681.60,National Media Fee,560000,Advertising-National,267.26,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,37016,6681.60,National Media Bank Entry,217000,Accrued Royalties,0.00,267.26,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,37016,6681.60,Corporate Advertising Fee,560001,Advertising-Production Fund,66.82,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,37016,6681.60,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,66.82,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37020,5664.15,Royalty Fee,651000,Royalties,368.17,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,37020,5664.15,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,368.17,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37020,5664.15,National Media Fee,560000,Advertising-National,226.57,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,37020,5664.15,National Media Bank Entry,217000,Accrued Royalties,0.00,226.57,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,37020,5664.15,Corporate Advertising Fee,560001,Advertising-Production Fund,56.64,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,37020,5664.15,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,56.64,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49001,10323.01,Royalty Fee,651000,Royalties,671.00,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,49001,10323.01,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,671.00,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49001,10323.01,National Media Fee,560000,Advertising-National,412.92,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,49001,10323.01,National Media Bank Entry,217000,Accrued Royalties,0.00,412.92,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,49001,10323.01,Corporate Advertising Fee,560001,Advertising-Production Fund,103.23,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,49001,10323.01,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,103.23,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49002,7674.13,Royalty Fee,651000,Royalties,498.82,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,49002,7674.13,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,498.82,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49002,7674.13,National Media Fee,560000,Advertising-National,306.97,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,49002,7674.13,National Media Bank Entry,217000,Accrued Royalties,0.00,306.97,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,49002,7674.13,Corporate Advertising Fee,560001,Advertising-Production Fund,76.74,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,49002,7674.13,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,76.74,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49003,7247.06,Royalty Fee,651000,Royalties,471.06,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,49003,7247.06,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,471.06,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49003,7247.06,National Media Fee,560000,Advertising-National,289.88,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,49003,7247.06,National Media Bank Entry,217000,Accrued Royalties,0.00,289.88,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,49003,7247.06,Corporate Advertising Fee,560001,Advertising-Production Fund,72.47,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,49003,7247.06,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,72.47,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49004,8925.65,Royalty Fee,651000,Royalties,580.17,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,49004,8925.65,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,580.17,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49004,8925.65,National Media Fee,560000,Advertising-National,357.03,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,49004,8925.65,National Media Bank Entry,217000,Accrued Royalties,0.00,357.03,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,49004,8925.65,Corporate Advertising Fee,560001,Advertising-Production Fund,89.26,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,49004,8925.65,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,89.26,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49005,8892.45,Royalty Fee,651000,Royalties,578.01,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,49005,8892.45,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,578.01,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49005,8892.45,National Media Fee,560000,Advertising-National,355.70,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,49005,8892.45,National Media Bank Entry,217000,Accrued Royalties,0.00,355.70,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,49005,8892.45,Corporate Advertising Fee,560001,Advertising-Production Fund,88.92,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,49005,8892.45,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,88.92,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49006,11917.57,Royalty Fee,651000,Royalties,774.64,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,49006,11917.57,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,774.64,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49006,11917.57,National Media Fee,560000,Advertising-National,476.70,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,49006,11917.57,National Media Bank Entry,217000,Accrued Royalties,0.00,476.70,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,49006,11917.57,Corporate Advertising Fee,560001,Advertising-Production Fund,119.18,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,49006,11917.57,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,119.18,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49007,5063.10,Royalty Fee,651000,Royalties,329.10,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,49007,5063.10,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,329.10,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49007,5063.10,National Media Fee,560000,Advertising-National,202.52,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,49007,5063.10,National Media Bank Entry,217000,Accrued Royalties,0.00,202.52,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,49007,5063.10,Corporate Advertising Fee,560001,Advertising-Production Fund,50.63,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,49007,5063.10,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,50.63,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49008,8106.04,Royalty Fee,651000,Royalties,526.89,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,49008,8106.04,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,526.89,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49008,8106.04,National Media Fee,560000,Advertising-National,324.24,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,49008,8106.04,National Media Bank Entry,217000,Accrued Royalties,0.00,324.24,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,49008,8106.04,Corporate Advertising Fee,560001,Advertising-Production Fund,81.06,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,49008,8106.04,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,81.06,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49009,9816.49,Royalty Fee,651000,Royalties,638.07,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,49009,9816.49,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,638.07,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49009,9816.49,National Media Fee,560000,Advertising-National,392.66,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,49009,9816.49,National Media Bank Entry,217000,Accrued Royalties,0.00,392.66,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,49009,9816.49,Corporate Advertising Fee,560001,Advertising-Production Fund,98.16,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,49009,9816.49,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,98.16,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49010,6661.70,Royalty Fee,651000,Royalties,433.01,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,49010,6661.70,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,433.01,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49010,6661.70,National Media Fee,560000,Advertising-National,266.47,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,49010,6661.70,National Media Bank Entry,217000,Accrued Royalties,0.00,266.47,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,49010,6661.70,Corporate Advertising Fee,560001,Advertising-Production Fund,66.62,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,49010,6661.70,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,66.62,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49011,12073.98,Royalty Fee,651000,Royalties,784.81,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,49011,12073.98,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,784.81,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,49011,12073.98,National Media Fee,560000,Advertising-National,482.96,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,49011,12073.98,National Media Bank Entry,217000,Accrued Royalties,0.00,482.96,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,49011,12073.98,Corporate Advertising Fee,560001,Advertising-Production Fund,120.74,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,49011,12073.98,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,120.74,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37007,12185.23,Royalty Fee,651000,Royalties,792.04,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/04/2026,37007,12185.23,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,792.04,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/04/2026,37007,12185.23,National Media Fee,560000,Advertising-National,487.41,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/04/2026,37007,12185.23,National Media Bank Entry,217000,Accrued Royalties,0.00,487.41,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/04/2026,37007,12185.23,Corporate Advertising Fee,560001,Advertising-Production Fund,121.85,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/04/2026,37007,12185.23,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,121.85,TQSR - Corp Advertising Bank Acct Entry,0,
