DateRange,Class,NetSales,Transaction Category,Account Number,Account Name,Debit,Credit,Memo,IsBalanced,Export Status
08/03/2026 - 08/03/2026,6026,3599.33,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,233.96,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6026,3599.33,National Media Fee,560000,Advertising-National,143.97,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,6026,3599.33,National Media Bank Entry,217000,Accrued Royalties,0.00,143.97,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,6026,3599.33,Corporate Advertising Fee,560001,Advertising-Production Fund,35.99,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,6026,3599.33,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,35.99,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6032,4020.79,Royalty Fee,651000,Royalties,261.35,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,6032,4020.79,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,261.35,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6032,4020.79,National Media Fee,560000,Advertising-National,160.83,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,6032,4020.79,National Media Bank Entry,217000,Accrued Royalties,0.00,160.83,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,6032,4020.79,Corporate Advertising Fee,560001,Advertising-Production Fund,40.21,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,6032,4020.79,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,40.21,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6037,2855.44,Royalty Fee,651000,Royalties,185.60,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,6037,2855.44,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,185.60,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6037,2855.44,National Media Fee,560000,Advertising-National,114.22,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,6037,2855.44,National Media Bank Entry,217000,Accrued Royalties,0.00,114.22,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,6037,2855.44,Corporate Advertising Fee,560001,Advertising-Production Fund,28.55,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,6037,2855.44,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,28.55,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6039,3713.87,Royalty Fee,651000,Royalties,241.40,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,6039,3713.87,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,241.40,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6039,3713.87,National Media Fee,560000,Advertising-National,148.55,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,6039,3713.87,National Media Bank Entry,217000,Accrued Royalties,0.00,148.55,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,6039,3713.87,Corporate Advertising Fee,560001,Advertising-Production Fund,37.14,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,6039,3713.87,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,37.14,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6044,3802.79,Royalty Fee,651000,Royalties,247.18,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,6044,3802.79,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,247.18,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6044,3802.79,National Media Fee,560000,Advertising-National,152.11,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,6044,3802.79,National Media Bank Entry,217000,Accrued Royalties,0.00,152.11,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,6044,3802.79,Corporate Advertising Fee,560001,Advertising-Production Fund,38.03,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,6044,3802.79,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,38.03,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6065,2828.84,Royalty Fee,651000,Royalties,183.87,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,6065,2828.84,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,183.87,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6065,2828.84,National Media Fee,560000,Advertising-National,113.15,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,6065,2828.84,National Media Bank Entry,217000,Accrued Royalties,0.00,113.15,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,6065,2828.84,Corporate Advertising Fee,560001,Advertising-Production Fund,28.29,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,6065,2828.84,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,28.29,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6067,2517.20,Royalty Fee,651000,Royalties,163.62,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,6067,2517.20,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,163.62,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6067,2517.20,National Media Fee,560000,Advertising-National,100.69,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,6067,2517.20,National Media Bank Entry,217000,Accrued Royalties,0.00,100.69,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,6067,2517.20,Corporate Advertising Fee,560001,Advertising-Production Fund,25.17,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,6067,2517.20,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,25.17,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6072,4340.27,Royalty Fee,651000,Royalties,282.12,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,6072,4340.27,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,282.12,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6072,4340.27,National Media Fee,560000,Advertising-National,173.61,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,6072,4340.27,National Media Bank Entry,217000,Accrued Royalties,0.00,173.61,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,6072,4340.27,Corporate Advertising Fee,560001,Advertising-Production Fund,43.40,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,6072,4340.27,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,43.40,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6074,3134.10,Royalty Fee,651000,Royalties,203.72,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,6074,3134.10,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,203.72,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6074,3134.10,National Media Fee,560000,Advertising-National,125.36,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,6074,3134.10,National Media Bank Entry,217000,Accrued Royalties,0.00,125.36,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,6074,3134.10,Corporate Advertising Fee,560001,Advertising-Production Fund,31.34,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,6074,3134.10,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,31.34,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6076,2224.99,Royalty Fee,651000,Royalties,144.62,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,6076,2224.99,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,144.62,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6076,2224.99,National Media Fee,560000,Advertising-National,89.00,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,6076,2224.99,National Media Bank Entry,217000,Accrued Royalties,0.00,89.00,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,6076,2224.99,Corporate Advertising Fee,560001,Advertising-Production Fund,22.25,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,6076,2224.99,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,22.25,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6083,4177.60,Royalty Fee,651000,Royalties,271.54,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,6083,4177.60,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,271.54,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6083,4177.60,National Media Fee,560000,Advertising-National,167.10,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,6083,4177.60,National Media Bank Entry,217000,Accrued Royalties,0.00,167.10,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,6083,4177.60,Corporate Advertising Fee,560001,Advertising-Production Fund,41.78,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,6083,4177.60,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,41.78,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6088,2879.02,Royalty Fee,651000,Royalties,187.14,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,6088,2879.02,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,187.14,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6088,2879.02,National Media Fee,560000,Advertising-National,115.16,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,6088,2879.02,National Media Bank Entry,217000,Accrued Royalties,0.00,115.16,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,6088,2879.02,Corporate Advertising Fee,560001,Advertising-Production Fund,28.79,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,6088,2879.02,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,28.79,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6093,2342.75,Royalty Fee,651000,Royalties,152.28,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,6093,2342.75,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,152.28,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6093,2342.75,National Media Fee,560000,Advertising-National,93.71,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,6093,2342.75,National Media Bank Entry,217000,Accrued Royalties,0.00,93.71,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,6093,2342.75,Corporate Advertising Fee,560001,Advertising-Production Fund,23.43,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,6093,2342.75,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,23.43,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6094,1869.45,Royalty Fee,651000,Royalties,121.51,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,6094,1869.45,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,121.51,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6094,1869.45,National Media Fee,560000,Advertising-National,74.78,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,6094,1869.45,National Media Bank Entry,217000,Accrued Royalties,0.00,74.78,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,6094,1869.45,Corporate Advertising Fee,560001,Advertising-Production Fund,18.69,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,6094,1869.45,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,18.69,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6102,2565.11,Royalty Fee,651000,Royalties,166.73,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,6102,2565.11,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,166.73,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,6102,2565.11,National Media Fee,560000,Advertising-National,102.60,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,6102,2565.11,National Media Bank Entry,217000,Accrued Royalties,0.00,102.60,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,6102,2565.11,Corporate Advertising Fee,560001,Advertising-Production Fund,25.65,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,6102,2565.11,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,25.65,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,7024,4592.75,Royalty Fee,651000,Royalties,298.53,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,7024,4592.75,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,298.53,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,7024,4592.75,National Media Fee,560000,Advertising-National,183.71,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,7024,4592.75,National Media Bank Entry,217000,Accrued Royalties,0.00,183.71,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,7024,4592.75,Corporate Advertising Fee,560001,Advertising-Production Fund,45.93,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,7024,4592.75,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,45.93,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,7032,3264.04,Royalty Fee,651000,Royalties,212.16,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,7032,3264.04,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,212.16,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,7032,3264.04,National Media Fee,560000,Advertising-National,130.56,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,7032,3264.04,National Media Bank Entry,217000,Accrued Royalties,0.00,130.56,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,7032,3264.04,Corporate Advertising Fee,560001,Advertising-Production Fund,32.64,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,7032,3264.04,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,32.64,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,7039,1895.25,Royalty Fee,651000,Royalties,123.19,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,7039,1895.25,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,123.19,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,7039,1895.25,National Media Fee,560000,Advertising-National,75.81,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,7039,1895.25,National Media Bank Entry,217000,Accrued Royalties,0.00,75.81,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,7039,1895.25,Corporate Advertising Fee,560001,Advertising-Production Fund,18.95,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,7039,1895.25,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,18.95,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,7049,3267.33,Royalty Fee,651000,Royalties,212.38,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,7049,3267.33,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,212.38,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,7049,3267.33,National Media Fee,560000,Advertising-National,130.69,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,7049,3267.33,National Media Bank Entry,217000,Accrued Royalties,0.00,130.69,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,7049,3267.33,Corporate Advertising Fee,560001,Advertising-Production Fund,32.67,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,7049,3267.33,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,32.67,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,7066,2404.34,Royalty Fee,651000,Royalties,156.28,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,7066,2404.34,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,156.28,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,7066,2404.34,National Media Fee,560000,Advertising-National,96.17,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,7066,2404.34,National Media Bank Entry,217000,Accrued Royalties,0.00,96.17,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,7066,2404.34,Corporate Advertising Fee,560001,Advertising-Production Fund,24.04,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,7066,2404.34,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,24.04,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,13026,2891.92,Royalty Fee,651000,Royalties,187.97,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,13026,2891.92,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,187.97,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,13026,2891.92,National Media Fee,560000,Advertising-National,115.68,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,13026,2891.92,National Media Bank Entry,217000,Accrued Royalties,0.00,115.68,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,13026,2891.92,Corporate Advertising Fee,560001,Advertising-Production Fund,28.92,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,13026,2891.92,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,28.92,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,13062,2758.23,Royalty Fee,651000,Royalties,179.28,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,13062,2758.23,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,179.28,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,13062,2758.23,National Media Fee,560000,Advertising-National,110.33,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,13062,2758.23,National Media Bank Entry,217000,Accrued Royalties,0.00,110.33,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,13062,2758.23,Corporate Advertising Fee,560001,Advertising-Production Fund,27.58,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,13062,2758.23,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,27.58,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,13082,2657.82,Royalty Fee,651000,Royalties,172.76,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,13082,2657.82,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,172.76,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,13082,2657.82,National Media Fee,560000,Advertising-National,106.31,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,13082,2657.82,National Media Bank Entry,217000,Accrued Royalties,0.00,106.31,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,13082,2657.82,Corporate Advertising Fee,560001,Advertising-Production Fund,26.58,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,13082,2657.82,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,26.58,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,13106,1827.95,Royalty Fee,651000,Royalties,118.82,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,13106,1827.95,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,118.82,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,13106,1827.95,National Media Fee,560000,Advertising-National,73.12,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,13106,1827.95,National Media Bank Entry,217000,Accrued Royalties,0.00,73.12,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,13106,1827.95,Corporate Advertising Fee,560001,Advertising-Production Fund,18.28,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,13106,1827.95,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,18.28,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,13116,3146.12,Royalty Fee,651000,Royalties,204.50,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,13116,3146.12,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,204.50,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,13116,3146.12,National Media Fee,560000,Advertising-National,125.84,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,13116,3146.12,National Media Bank Entry,217000,Accrued Royalties,0.00,125.84,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,13116,3146.12,Corporate Advertising Fee,560001,Advertising-Production Fund,31.46,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,13116,3146.12,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,31.46,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,13138,2336.62,Royalty Fee,651000,Royalties,151.88,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,13138,2336.62,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,151.88,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,13138,2336.62,National Media Fee,560000,Advertising-National,93.46,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,13138,2336.62,National Media Bank Entry,217000,Accrued Royalties,0.00,93.46,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,13138,2336.62,Corporate Advertising Fee,560001,Advertising-Production Fund,23.37,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,13138,2336.62,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,23.37,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,13148,4621.44,Royalty Fee,651000,Royalties,300.39,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,13148,4621.44,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,300.39,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,13148,4621.44,National Media Fee,560000,Advertising-National,184.86,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,13148,4621.44,National Media Bank Entry,217000,Accrued Royalties,0.00,184.86,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,13148,4621.44,Corporate Advertising Fee,560001,Advertising-Production Fund,46.21,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,13148,4621.44,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,46.21,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,13160,3052.15,Royalty Fee,651000,Royalties,198.39,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,13160,3052.15,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,198.39,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,13160,3052.15,National Media Fee,560000,Advertising-National,122.09,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,13160,3052.15,National Media Bank Entry,217000,Accrued Royalties,0.00,122.09,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,13160,3052.15,Corporate Advertising Fee,560001,Advertising-Production Fund,30.52,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,13160,3052.15,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,30.52,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,13162,3734.44,Royalty Fee,651000,Royalties,242.74,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,13162,3734.44,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,242.74,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,13162,3734.44,National Media Fee,560000,Advertising-National,149.38,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,13162,3734.44,National Media Bank Entry,217000,Accrued Royalties,0.00,149.38,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,13162,3734.44,Corporate Advertising Fee,560001,Advertising-Production Fund,37.34,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,13162,3734.44,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,37.34,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,13219,3138.59,Royalty Fee,651000,Royalties,204.01,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,13219,3138.59,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,204.01,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,13219,3138.59,National Media Fee,560000,Advertising-National,125.54,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,13219,3138.59,National Media Bank Entry,217000,Accrued Royalties,0.00,125.54,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,13219,3138.59,Corporate Advertising Fee,560001,Advertising-Production Fund,31.39,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,13219,3138.59,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,31.39,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37001,5278.78,Royalty Fee,651000,Royalties,343.12,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,37001,5278.78,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,343.12,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37001,5278.78,National Media Fee,560000,Advertising-National,211.15,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,37001,5278.78,National Media Bank Entry,217000,Accrued Royalties,0.00,211.15,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,37001,5278.78,Corporate Advertising Fee,560001,Advertising-Production Fund,52.79,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,37001,5278.78,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,52.79,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37002,3855.12,Royalty Fee,651000,Royalties,250.58,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,37002,3855.12,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,250.58,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37002,3855.12,National Media Fee,560000,Advertising-National,154.20,0.00,TQSR - National Media Fee,0,
