Date,Class,Transaction Category,Debit,Credit
07/21/2026,37001,Online Credit card,1787.56,
07/21/2026,37001,Online Gift Card,11.61,
07/21/2026,37001,Online Credit Card Tips,,57
07/21/2026,37001,In-Store Credit Card Tips,,134.7
07/21/2026,37001,Gift Card,46.79,
07/21/2026,37001,3rd Party - DoorDash,495.85,
07/21/2026,37001,3rd Party - UberEats,186.35,
07/21/2026,37001,Cash Over/Short Adjustment,,0.44
07/21/2026,37002,Subject to Tax,,4296.44
07/21/2026,37002,Non-Taxable Sales,,453.64
07/21/2026,37002,Sales Tax,,365.22
07/21/2026,37002,In-Store Credit Card,2126.48,
07/21/2026,37002,Online Credit card,1851.44,
07/21/2026,37002,Online Gift Card,15,
07/21/2026,37002,Online Credit Card Tips,,47.62
07/21/2026,37002,In-Store Credit Card Tips,,160.25
07/21/2026,37002,3rd Party - DoorDash,630.5,
07/21/2026,37002,3rd Party - GrubHub,79.37,
07/21/2026,37002,3rd Party - UberEats,75.39,
07/21/2026,37002,Cash Over/Short Adjustment,0.99,
07/21/2026,37002,Register Audit Adjustment,544,
07/21/2026,37004,Subject to Tax,,1763.31
07/21/2026,37004,Non-Taxable Sales,,231.9
07/21/2026,37004,Register Audit,142,
07/21/2026,37004,Sales Tax,,149.9
07/21/2026,37004,In-Store Credit Card,1216.47,
07/21/2026,37004,Online Credit card,624.99,
07/21/2026,37004,Online Gift Card,15.25,
07/21/2026,37004,Online Credit Card Tips,,27.17
07/21/2026,37004,In-Store Credit Card Tips,,101.37
07/21/2026,37004,Gift Card,14.14,
07/21/2026,37004,3rd Party - DoorDash,239.29,
07/21/2026,37004,3rd Party - GrubHub,12.89,
07/21/2026,37004,3rd Party - UberEats,23.7,
07/21/2026,37004,Cash Over/Short Adjustment,,0.08
07/21/2026,37004,Register Audit Adjustment,,15
07/21/2026,37006,Subject to Tax,,2977.02
07/21/2026,37006,Non-Taxable Sales,,379.68
07/21/2026,37006,Register Audit,425,
07/21/2026,37006,Sales Tax,,253.07
07/21/2026,37006,In-Store Credit Card,1942.07,
07/21/2026,37006,Online Credit card,1083.62,
07/21/2026,37006,Online Gift Card,7.52,
07/21/2026,37006,Online Credit Card Tips,,35
07/21/2026,37006,In-Store Credit Card Tips,,166.98
07/21/2026,37006,3rd Party - DoorDash,356.97,
07/21/2026,37006,Cash Over/Short Adjustment,,0.43
07/21/2026,37006,Register Audit Adjustment,,3
07/21/2026,37007,Subject to Tax,,5182.56
07/21/2026,37007,Non-Taxable Sales,,615.69
07/21/2026,37007,Sales Tax,,440.53
07/21/2026,37007,In-Store Credit Card,2493.09,
07/21/2026,37007,Online Credit card,1876.12,
07/21/2026,37007,Online Credit Card Tips,,31
07/21/2026,37007,In-Store Credit Card Tips,,142.57
07/21/2026,37007,Gift Card,61.71,
07/21/2026,37007,3rd Party - DoorDash,1220.23,
07/21/2026,37007,3rd Party - GrubHub,162.93,
07/21/2026,37007,3rd Party - UberEats,84.7,
07/21/2026,37007,Cash Over/Short Adjustment,0.57,
07/21/2026,37007,Register Audit Adjustment,513,
07/21/2026,37009,Subject to Tax,,3164.17
07/21/2026,37009,Non-Taxable Sales,,319.88
07/21/2026,37009,Register Audit,331,
07/21/2026,37009,Sales Tax,,269
07/21/2026,37009,In-Store Credit Card,1487.59,
07/21/2026,37009,Payout,7.47,
07/21/2026,37009,Online Credit card,1352.9,
07/21/2026,37009,Online Gift Card,25,
07/21/2026,37009,Online Credit Card Tips,,59.26
07/21/2026,37009,In-Store Credit Card Tips,,82.34
07/21/2026,37009,Gift Card,39.89,
07/21/2026,37009,3rd Party - DoorDash,626.99,
07/21/2026,37009,3rd Party - UberEats,23.7,
07/21/2026,37009,Cash Over/Short Adjustment,0.11,
07/21/2026,37010,Subject to Tax,,6163.9
07/21/2026,37010,Non-Taxable Sales,,791.17
07/21/2026,37010,Register Audit,1048,
07/21/2026,37010,Sales Tax,,523.94
07/21/2026,37010,In-Store Credit Card,3577.95,
07/21/2026,37010,Online Credit card,2626.54,
07/21/2026,37010,Online Gift Card,14.94,
07/21/2026,37010,Online Credit Card Tips,,90.49
07/21/2026,37010,In-Store Credit Card Tips,,234.63
07/21/2026,37010,Online Gift Card Tips,,3
07/21/2026,37010,Gift Card,33.14,
07/21/2026,37010,Gift Card Sold,,50
07/21/2026,37010,3rd Party - DoorDash,553.75,
07/21/2026,37010,Cash Over/Short Adjustment,0.81,
07/21/2026,37010,Register Audit Adjustment,2,
07/21/2026,37013,Subject to Tax,,3195.27
07/21/2026,37013,Non-Taxable Sales,,265.55
07/21/2026,37013,Register Audit,623,
07/21/2026,37013,Sales Tax,,271.65
07/21/2026,37013,In-Store Credit Card,1846.55,
07/21/2026,37013,Online Credit card,1337.79,
07/21/2026,37013,Online Credit Card Tips,,58.5
07/21/2026,37013,In-Store Credit Card Tips,,135.6
07/21/2026,37013,3rd Party - DoorDash,71.79,
07/21/2026,37013,Cash Over/Short Adjustment,0.44,
07/21/2026,37013,Register Audit Adjustment,47,
07/21/2026,37014,Subject to Tax,,3108.6
07/21/2026,37014,Non-Taxable Sales,,330.3
07/21/2026,37014,Sales Tax,,264.28
07/21/2026,37014,In-Store Credit Card,1611.31,
07/21/2026,37014,Payout,95.9,
07/21/2026,37014,Online Credit card,1315.22,
07/21/2026,37014,Online Gift Card,22.35,
07/21/2026,37014,Online Credit Card Tips,,84.93
07/21/2026,37014,In-Store Credit Card Tips,,93.36
07/21/2026,37014,3rd Party - DoorDash,540.26,
07/21/2026,37014,3rd Party - GrubHub,13.93,
07/21/2026,37014,Cash Over/Short Adjustment,0.5,
07/21/2026,37014,Register Audit Adjustment,282,
07/21/2026,37016,Subject to Tax,,3006.41
07/21/2026,37016,Non-Taxable Sales,,314.82
07/21/2026,37016,Register Audit,693,
07/21/2026,37016,Sales Tax,,255.58
07/21/2026,37016,In-Store Credit Card,1767.48,
07/21/2026,37016,Online Credit card,1154.72,
07/21/2026,37016,Online Credit Card Tips,,36
07/21/2026,37016,In-Store Credit Card Tips,,108.31
07/21/2026,37016,Gift Card,39.41,
07/21/2026,37016,3rd Party - DoorDash,66.51,
07/21/2026,37020,Subject to Tax,,2746.43
07/21/2026,37020,Non-Taxable Sales,,244.25
07/21/2026,37020,Register Audit,274.37,
07/21/2026,37020,Sales Tax,,233.48
07/21/2026,37020,In-Store Credit Card,1063.67,
07/21/2026,37020,Payout,6.42,
07/21/2026,37020,Online Credit card,1706.63,
07/21/2026,37020,Online Gift Card,73.22,
07/21/2026,37020,Online Credit Card Tips,,60.79
07/21/2026,37020,In-Store Credit Card Tips,,57.64
07/21/2026,37020,Gift Card,40.99,
07/21/2026,37020,3rd Party - DoorDash,160.5,
07/21/2026,37020,3rd Party - UberEats,17.6,
07/21/2026,37020,Cash Over/Short Adjustment,,0.81
07/21/2026,49001,Subject to Tax,,4511.6
07/21/2026,49001,3rd Party Tax Exempt,,547.39
07/21/2026,49001,Sales Tax,,360.78
07/21/2026,49001,In-Store Credit Card,2729.61,
07/21/2026,49001,Online Credit card,1873.88,
07/21/2026,49001,Online Gift Card,19.33,
07/21/2026,49001,Online Credit Card Tips,,78.37
07/21/2026,49001,In-Store Credit Card Tips,,190.58
07/21/2026,49001,Gift Card,8.05,
07/21/2026,49001,Gift Card Sold,,40
07/21/2026,49001,3rd Party - DoorDash,448.3,
07/21/2026,49001,3rd Party - GrubHub,24.72,
07/21/2026,49001,3rd Party - UberEats,74.37,
07/21/2026,49001,Cash Over/Short Adjustment,0.46,
07/21/2026,49001,Register Audit Adjustment,550,
07/21/2026,49002,Subject to Tax,,3262.6
07/21/2026,49002,3rd Party Tax Exempt,,237.53
07/21/2026,49002,Tax Exempt,,126.45
07/21/2026,49002,Sales Tax,,261.21
07/21/2026,49002,In-Store Credit Card,2200.84,
07/21/2026,49002,Payout,10.53,
07/21/2026,49002,Online Credit card,1328.34,
07/21/2026,49002,Online Credit Card Tips,,56.5
07/21/2026,49002,In-Store Credit Card Tips,,143.64
07/21/2026,49002,Gift Card,22.04,
07/21/2026,49002,3rd Party - DoorDash,237.53,
07/21/2026,49002,Cash Over/Short Adjustment,0.65,
07/21/2026,49002,Register Audit Adjustment,288,
07/21/2026,49003,Subject to Tax,,3463.65
07/21/2026,49003,3rd Party Tax Exempt,,277.67
07/21/2026,49003,Sales Tax,,277.05
07/21/2026,49003,In-Store Credit Card,2171.18,
07/21/2026,49003,Online Credit card,1081.47,
07/21/2026,49003,Online Credit Card Tips,,44
07/21/2026,49003,In-Store Credit Card Tips,,137.97
07/21/2026,49003,Gift Card,23.12,
07/21/2026,49003,3rd Party - DoorDash,277.67,
07/21/2026,49003,Cash Over/Short Adjustment,0.9,
07/21/2026,49003,Register Audit Adjustment,646,
07/21/2026,49004,Subject to Tax,,3976.35
07/21/2026,49004,3rd Party Tax Exempt,,556.62
07/21/2026,49004,Tax Exempt,,1504.9
07/21/2026,49004,Sales Tax,,318.01
07/21/2026,49004,In-Store Credit Card,3749.86,
07/21/2026,49004,Online Credit card,1674.19,
07/21/2026,49004,Online Gift Card,13.82,
07/21/2026,49004,Online Credit Card Tips,,42
07/21/2026,49004,In-Store Credit Card Tips,,133.84
07/21/2026,49004,Gift Card,57.84,
07/21/2026,49004,3rd Party - DoorDash,539.23,
07/21/2026,49004,3rd Party - GrubHub,17.39,
07/21/2026,49004,Cash Over/Short Adjustment,0.39,
07/21/2026,49004,Register Audit Adjustment,479,
07/21/2026,49005,Subject to Tax,,3652.55
07/21/2026,49005,3rd Party Tax Exempt,,243.32
07/21/2026,49005,Sales Tax,,292.24
07/21/2026,49005,In-Store Credit Card,1965.95,
07/21/2026,49005,Online Credit card,1282.23,
07/21/2026,49005,Online Gift Card,17.9,
07/21/2026,49005,Online Credit Card Tips,,46
07/21/2026,49005,In-Store Credit Card Tips,,145.26
07/21/2026,49005,Online Gift Card Tips,,3
07/21/2026,49005,Gift Card,25,
07/21/2026,49005,3rd Party - DoorDash,201.39,
07/21/2026,49005,3rd Party - UberEats,41.93,
07/21/2026,49005,Cash Over/Short Adjustment,0.97,
07/21/2026,49005,Register Audit Adjustment,847,
07/21/2026,49006,Subject to Tax,,4628.15
07/21/2026,49006,3rd Party Tax Exempt,,1084.32
07/21/2026,49006,Register Audit,788,
07/21/2026,49006,Sales Tax,,369.68
07/21/2026,49006,In-Store Credit Card,2738.82,
07/21/2026,49006,Online Credit card,1630.84,
07/21/2026,49006,Online Gift Card,32.56,
07/21/2026,49006,Online Credit Card Tips,,51.53
07/21/2026,49006,In-Store Credit Card Tips,,161.01
07/21/2026,49006,Online Gift Card Tips,,1
07/21/2026,49006,Gift Card,48.77,
07/21/2026,49006,Gift Card Sold,,30
07/21/2026,49006,3rd Party - DoorDash,1051.63,
07/21/2026,49006,3rd Party - UberEats,32.69,
07/21/2026,49006,Cash Over/Short Adjustment,,0.75
07/21/2026,49006,Register Audit Adjustment,,31
07/21/2026,49007,Subject to Tax,,2382.1
07/21/2026,49007,3rd Party Tax Exempt,,898.98
07/21/2026,49007,Register Audit,292,
07/21/2026,49007,Sales Tax,,189.95
07/21/2026,49007,In-Store Credit Card,1088.06,
07/21/2026,49007,Online Credit card,1197.02,
07/21/2026,49007,Online Gift Card,52.15,
07/21/2026,49007,Online Credit Card Tips,,29
07/21/2026,49007,In-Store Credit Card Tips,,70.66
07/21/2026,49007,Gift Card,41.41,
07/21/2026,49007,3rd Party - DoorDash,808.63,
07/21/2026,49007,3rd Party - GrubHub,20,
07/21/2026,49007,3rd Party - UberEats,70.35,
07/21/2026,49007,Cash Over/Short Adjustment,,0.47
07/21/2026,49007,Register Audit Adjustment,,186
07/21/2026,49008,Subject to Tax,,3103.5
07/21/2026,49008,3rd Party Tax Exempt,,618.65
07/21/2026,49008,Sales Tax,,247.98
07/21/2026,49008,In-Store Credit Card,1732.79,
07/21/2026,49008,Payout,59.02,
07/21/2026,49008,Online Credit card,1146.12,
07/21/2026,49008,Online Gift Card,9.63,
07/21/2026,49008,Online Credit Card Tips,,26.22
07/21/2026,49008,In-Store Credit Card Tips,,87.86
07/21/2026,49008,Online Gift Card Tips,,3
07/21/2026,49008,Gift Card,80.13,
07/21/2026,49008,Gift Card Sold,,50
07/21/2026,49008,3rd Party - DoorDash,558.6,
07/21/2026,49008,3rd Party - GrubHub,30.3,
07/21/2026,49008,3rd Party - UberEats,29.75,
07/21/2026,49008,Cash Over/Short Adjustment,0.87,
07/21/2026,49008,Register Audit Adjustment,490,
07/21/2026,49009,Subject to Tax,,3806.78
07/21/2026,49009,3rd Party Tax Exempt,,717.5
07/21/2026,49009,Register Audit,470,
07/21/2026,49009,Sales Tax,,304.37
07/21/2026,49009,In-Store Credit Card,2106.49,
07/21/2026,49009,Payout,26.7,
07/21/2026,49009,Online Credit card,1679.04,
07/21/2026,49009,Online Gift Card,10.48,
07/21/2026,49009,Online Credit Card Tips,,41.21
07/21/2026,49009,In-Store Credit Card Tips,,141.12
07/21/2026,49009,Gift Card,41.05,
07/21/2026,49009,3rd Party - DoorDash,705.62,
07/21/2026,49009,3rd Party - UberEats,11.88,
07/21/2026,49009,Cash Over/Short Adjustment,,0.28
07/21/2026,49009,Register Audit Adjustment,,40
07/21/2026,49010,Subject to Tax,,3001.85
07/21/2026,49010,3rd Party Tax Exempt,,459.28
07/21/2026,49010,Sales Tax,,240.37
07/21/2026,49010,In-Store Credit Card,1751.57,
07/21/2026,49010,Online Credit card,1376.1,
07/21/2026,49010,Online Gift Card,22.25,
07/21/2026,49010,Online Credit Card Tips,,59
07/21/2026,49010,In-Store Credit Card Tips,,117.32
07/21/2026,49010,Gift Card,11.39,
07/21/2026,49010,3rd Party - DoorDash,352.72,
07/21/2026,49010,3rd Party - UberEats,106.56,
07/21/2026,49010,Cash Over/Short Adjustment,0.23,
07/21/2026,49010,Register Audit Adjustment,257,
07/21/2026,49011,Subject to Tax,,4185.55
07/21/2026,49011,3rd Party Tax Exempt,,434.25
07/21/2026,49011,Register Audit,524,
07/21/2026,49011,Sales Tax,,334.8
07/21/2026,49011,In-Store Credit Card,2449.29,
07/21/2026,49011,Online Credit card,1722.73,
07/21/2026,49011,Online Gift Card,21.66,
07/21/2026,49011,Online Credit Card Tips,,65
07/21/2026,49011,In-Store Credit Card Tips,,163.09
07/21/2026,49011,Online Gift Card Tips,,2
07/21/2026,49011,Gift Card,32.54,
07/21/2026,49011,3rd Party - DoorDash,434.25,
07/21/2026,49011,Cash Over/Short Adjustment,0.22,
07/22/2026,2006,Subject to Tax,,158.86
07/22/2026,2006,Non-Taxable Sales,,2946.79
07/22/2026,2006,3rd Party Tax Exempt,,11.16
07/22/2026,2006,Register Audit,250,
07/22/2026,2006,Sales Tax,,10.9
07/22/2026,2006,In-Store Credit Card,1928.89,
07/22/2026,2006,Payout,10,
07/22/2026,2006,Online Credit card,678.35,
07/22/2026,2006,Online Credit Card Tips,,18.45
07/22/2026,2006,In-Store Credit Card Tips,,117.37
07/22/2026,2006,Gift Card,16.06,
07/22/2026,2006,3rd Party - DoorDash,245.45,
07/22/2026,2006,3rd Party - GrubHub,15.11,
07/22/2026,2006,3rd Party - UberEats,120.05,
07/22/2026,2006,Cash Over/Short Adjustment,,0.38
07/22/2026,2016,Subject to Tax,,210.38
07/22/2026,2016,Non-Taxable Sales,,3269.8
07/22/2026,2016,3rd Party Tax Exempt,,7.44
07/22/2026,2016,Register Audit,277.61,
07/22/2026,2016,Sales Tax,,14.25
07/22/2026,2016,In-Store Credit Card,1997.64,
07/22/2026,2016,Payout,43.2,
07/22/2026,2016,Online Credit card,884.98,
07/22/2026,2016,Online Gift Card,31.35,
07/22/2026,2016,Online Credit Card Tips,,21
07/22/2026,2016,In-Store Credit Card Tips,,92.28
07/22/2026,2016,Online Gift Card Tips,,0.55
07/22/2026,2016,Gift Card,31.7,
07/22/2026,2016,3rd Party - DoorDash,301.12,
07/22/2026,2016,3rd Party - UberEats,48.1,
07/22/2026,2017,Subject to Tax,,226.34
07/22/2026,2017,Non-Taxable Sales,,3180.5
07/22/2026,2017,3rd Party Tax Exempt,,18.24
07/22/2026,2017,Register Audit,51,
07/22/2026,2017,Sales Tax,,16.7
07/22/2026,2017,In-Store Credit Card,1746.27,
07/22/2026,2017,Payout,40.26,
07/22/2026,2017,Online Credit card,1410.83,
07/22/2026,2017,Online Credit Card Tips,,49.74
07/22/2026,2017,In-Store Credit Card Tips,,127.43
07/22/2026,2017,Gift Card,31.5,
07/22/2026,2017,3rd Party - DoorDash,277.81,
07/22/2026,2017,3rd Party - UberEats,61.77,
07/22/2026,2017,Cash Over/Short Adjustment,,0.49
07/22/2026,2020,Subject to Tax,,282.65
07/22/2026,2020,Non-Taxable Sales,,3784.15
07/22/2026,2020,3rd Party Tax Exempt,,11.4
07/22/2026,2020,Register Audit,481,
07/22/2026,2020,Sales Tax,,20.13
07/22/2026,2020,In-Store Credit Card,1905.29,
07/22/2026,2020,Payout,57,
07/22/2026,2020,Online Credit card,1411.22,
07/22/2026,2020,Online Gift Card,18.85,
07/22/2026,2020,Online Credit Card Tips,,14.6
07/22/2026,2020,In-Store Credit Card Tips,,112.36
07/22/2026,2020,Gift Card,17.4,
07/22/2026,2020,3rd Party - DoorDash,313.16,
07/22/2026,2020,3rd Party - UberEats,21.84,
07/22/2026,2020,Cash Over/Short Adjustment,,0.47
07/22/2026,2023,Subject to Tax,,298.65
07/22/2026,2023,Non-Taxable Sales,,2754.43
07/22/2026,2023,3rd Party Tax Exempt,,18.6
07/22/2026,2023,Register Audit,324,
07/22/2026,2023,Sales Tax,,20.32
07/22/2026,2023,In-Store Credit Card,1390.71,
07/22/2026,2023,Payout,3.28,
07/22/2026,2023,Online Credit card,737.73,
07/22/2026,2023,Online Gift Card,22.01,
07/22/2026,2023,Online Credit Card Tips,,21.77
07/22/2026,2023,In-Store Credit Card Tips,,80.81
07/22/2026,2023,Gift Card,43.6,
07/22/2026,2023,3rd Party - DoorDash,487.81,
07/22/2026,2023,3rd Party - GrubHub,67.14,
07/22/2026,2023,3rd Party - UberEats,118.28,
07/22/2026,2023,Cash Over/Short Adjustment,0.02,
07/22/2026,2024,Subject to Tax,,187.14
07/22/2026,2024,Non-Taxable Sales,,4007.49
07/22/2026,2024,3rd Party Tax Exempt,,3.72
07/22/2026,2024,Register Audit,289,
07/22/2026,2024,Sales Tax,,14.66
07/22/2026,2024,In-Store Credit Card,1801.24,
07/22/2026,2024,Online Credit card,1857.29,
07/22/2026,2024,Online Gift Card,18.85,
07/22/2026,2024,Online Credit Card Tips,,18
07/22/2026,2024,In-Store Credit Card Tips,,92.39
07/22/2026,2024,Gift Card,30.2,
07/22/2026,2024,3rd Party - DoorDash,260.12,
07/22/2026,2024,3rd Party - GrubHub,42.96,
07/22/2026,2024,3rd Party - UberEats,25.68,
07/22/2026,2024,Cash Over/Short Adjustment,,0.94
07/22/2026,2024,Register Audit Adjustment,,1
07/22/2026,2047,Subject to Tax,,102.76
07/22/2026,2047,Non-Taxable Sales,,2866.23
07/22/2026,2047,3rd Party Tax Exempt,,22.2
07/22/2026,2047,Register Audit,200,
07/22/2026,2047,Sales Tax,,7.42
07/22/2026,2047,In-Store Credit Card,1446.22,
07/22/2026,2047,Payout,32.4,
07/22/2026,2047,Online Credit card,754.07,
07/22/2026,2047,Online Gift Card,44.25,
07/22/2026,2047,Online Credit Card Tips,,15.15
07/22/2026,2047,In-Store Credit Card Tips,,67.16
07/22/2026,2047,Gift Card,31.05,
07/22/2026,2047,3rd Party - DoorDash,428.37,
07/22/2026,2047,3rd Party - GrubHub,68.1,
07/22/2026,2047,3rd Party - UberEats,76.73,
07/22/2026,2047,Cash Over/Short Adjustment,,0.27
07/22/2026,4003,Subject to Tax,,3683.71
07/22/2026,4003,Register Audit,189.34,
07/22/2026,4003,Sales Tax,,359.13
07/22/2026,4003,In-Store Credit Card,2070.8,
07/22/2026,4003,Online Credit card,1117.43,
07/22/2026,4003,Online Gift Card,14.82,
07/22/2026,4003,Online Credit Card Tips,,32
07/22/2026,4003,In-Store Credit Card Tips,,133.29
07/22/2026,4003,Gift Card,11.8,
07/22/2026,4003,3rd Party - DoorDash,562.54,
07/22/2026,4003,3rd Party - UberEats,242.14,
07/22/2026,4003,Cash Over/Short Adjustment,,0.74
07/22/2026,4005,Subject to Tax,,5098.57
07/22/2026,4005,Register Audit,275,
07/22/2026,4005,Sales Tax,,497.16
07/22/2026,4005,In-Store Credit Card,2693.96,
07/22/2026,4005,Online Credit card,2064.86,
07/22/2026,4005,Online Gift Card,11.47,
07/22/2026,4005,In-Store Credit Card Tips,,170.24
07/22/2026,4005,Gift Card,22.61,
07/22/2026,4005,3rd Party - DoorDash,376.18,
07/22/2026,4005,3rd Party - UberEats,321.31,
07/22/2026,4005,Cash Over/Short Adjustment,0.58,
07/22/2026,4008,Subject to Tax,,3188.19
07/22/2026,4008,Register Audit,189,
07/22/2026,4008,Sales Tax,,310.81
07/22/2026,4008,In-Store Credit Card,1528.2,
07/22/2026,4008,Online Credit card,1357.49,
07/22/2026,4008,Online Gift Card,31.33,
07/22/2026,4008,Online Credit Card Tips,,20
07/22/2026,4008,In-Store Credit Card Tips,,91.39
07/22/2026,4008,3rd Party - DoorDash,357.53,
07/22/2026,4008,3rd Party - UberEats,147.36,
07/22/2026,4008,Cash Over/Short Adjustment,,0.52
07/22/2026,4009,Subject to Tax,,3324.81
07/22/2026,4009,Register Audit,370,
07/22/2026,4009,Sales Tax,,324.09
07/22/2026,4009,In-Store Credit Card,1895.26,
07/22/2026,4009,Online Credit card,777.77,
07/22/2026,4009,Online Credit Card Tips,,24
07/22/2026,4009,In-Store Credit Card Tips,,104.16
07/22/2026,4009,3rd Party - DoorDash,471.91,
07/22/2026,4009,3rd Party - UberEats,262.63,
07/22/2026,4009,Cash Over/Short Adjustment,,0.51
07/22/2026,4010,Subject to Tax,,2836.03
07/22/2026,4010,Register Audit,117,
07/22/2026,4010,Sales Tax,,276.49
07/22/2026,4010,In-Store Credit Card,1782.46,
07/22/2026,4010,Payout,30,
07/22/2026,4010,Online Credit card,636.28,
07/22/2026,4010,In-Store Credit Card Tips,,129.88
07/22/2026,4010,Gift Card,23.98,
07/22/2026,4010,3rd Party - DoorDash,363.75,
07/22/2026,4010,3rd Party - UberEats,288.41,
07/22/2026,4010,Cash Over/Short Adjustment,0.52,
07/22/2026,4015,Subject to Tax,,3264.44
07/22/2026,4015,Register Audit,391,
07/22/2026,4015,Sales Tax,,318.26
07/22/2026,4015,In-Store Credit Card,1998.28,
07/22/2026,4015,Online Credit card,750.7,
07/22/2026,4015,Online Gift Card,14.33,
07/22/2026,4015,Online Credit Card Tips,,13.01
07/22/2026,4015,In-Store Credit Card Tips,,135.46
07/22/2026,4015,Online Gift Card Tips,,1
07/22/2026,4015,Gift Card,33.16,
07/22/2026,4015,3rd Party - DoorDash,400.29,
07/22/2026,4015,3rd Party - UberEats,144.72,
07/22/2026,4015,Cash Over/Short Adjustment,,0.31
07/22/2026,4021,Subject to Tax,,3832.57
07/22/2026,4021,Register Audit,301,
07/22/2026,4021,Sales Tax,,373.7
07/22/2026,4021,In-Store Credit Card,2001.4,
07/22/2026,4021,Online Credit card,741.39,
07/22/2026,4021,Online Credit Card Tips,,15
07/22/2026,4021,In-Store Credit Card Tips,,152.26
07/22/2026,4021,Gift Card,13.83,
07/22/2026,4021,3rd Party - DoorDash,758.87,
07/22/2026,4021,3rd Party - UberEats,557,
07/22/2026,4021,Cash Over/Short Adjustment,0.04,
07/22/2026,4025,Subject to Tax,,2889.97
07/22/2026,4025,Register Audit,207,
07/22/2026,4025,Sales Tax,,281.76
07/22/2026,4025,In-Store Credit Card,1670.74,
07/22/2026,4025,Online Credit card,1045.97,
07/22/2026,4025,Online Credit Card Tips,,30.35
07/22/2026,4025,In-Store Credit Card Tips,,109.3
07/22/2026,4025,Gift Card,56.71,
07/22/2026,4025,3rd Party - DoorDash,199.34,
07/22/2026,4025,3rd Party - UberEats,132.27,
07/22/2026,4025,Cash Over/Short Adjustment,,0.65
07/22/2026,4027,Subject to Tax,,3796.35
07/22/2026,4027,Register Audit,279,
07/22/2026,4027,Sales Tax,,370.08
07/22/2026,4027,In-Store Credit Card,1740.27,
07/22/2026,4027,Online Credit card,1149.36,
07/22/2026,4027,Online Gift Card,15.8,
07/22/2026,4027,In-Store Credit Card Tips,,93.42
07/22/2026,4027,Gift Card,14.68,
07/22/2026,4027,3rd Party - DoorDash,533,
07/22/2026,4027,3rd Party - GrubHub,20.09,
07/22/2026,4027,3rd Party - UberEats,507.12,
07/22/2026,4027,Cash Over/Short Adjustment,0.53,
07/22/2026,4034,Subject to Tax,,3402.36
07/22/2026,4034,Register Audit,212,
07/22/2026,4034,Sales Tax,,331.7
07/22/2026,4034,In-Store Credit Card,1969.69,
07/22/2026,4034,Payout,71.34,
07/22/2026,4034,Online Credit card,1075.17,
07/22/2026,4034,Online Gift Card,9.6,
07/22/2026,4034,Online Credit Card Tips,,35
07/22/2026,4034,In-Store Credit Card Tips,,117.16
07/22/2026,4034,Gift Card,23.05,
07/22/2026,4034,3rd Party - DoorDash,525.66,
07/22/2026,4034,Cash Over/Short Adjustment,,0.29
07/22/2026,4036,Subject to Tax,,4138.33
07/22/2026,4036,Register Audit,434,
07/22/2026,4036,Sales Tax,,403.5
07/22/2026,4036,In-Store Credit Card,2125.8,
07/22/2026,4036,Online Credit card,1250.6,
07/22/2026,4036,Online Credit Card Tips,,35.06
07/22/2026,4036,In-Store Credit Card Tips,,108.51
07/22/2026,4036,Gift Card,11.12,
07/22/2026,4036,3rd Party - DoorDash,573,
07/22/2026,4036,3rd Party - GrubHub,16.33,
07/22/2026,4036,3rd Party - UberEats,274.15,
07/22/2026,4036,Cash Over/Short Adjustment,0.4,
07/22/2026,4042,Subject to Tax,,4377.64
07/22/2026,4042,Sales Tax,,426.83
07/22/2026,4042,In-Store Credit Card,1878.08,
07/22/2026,4042,Online Credit card,1487.06,
07/22/2026,4042,Online Gift Card,13.83,
07/22/2026,4042,Online Credit Card Tips,,36
07/22/2026,4042,In-Store Credit Card Tips,,112.19
07/22/2026,4042,Gift Card,50.03,
07/22/2026,4042,3rd Party - DoorDash,1240.25,
07/22/2026,4042,3rd Party - GrubHub,53.58,
07/22/2026,4042,3rd Party - UberEats,26.8,
07/22/2026,4042,Cash Over/Short Adjustment,0.03,
07/22/2026,4042,Register Audit Adjustment,203,
07/22/2026,4052,Subject to Tax,,4925.37
07/22/2026,4052,Register Audit,604,
07/22/2026,4052,Sales Tax,,480.18
07/22/2026,4052,In-Store Credit Card,2141.69,
07/22/2026,4052,Online Credit card,1855.34,
07/22/2026,4052,Online Gift Card,87.1,
07/22/2026,4052,Online Credit Card Tips,,61.76
07/22/2026,4052,In-Store Credit Card Tips,,113.85
07/22/2026,4052,Online Gift Card Tips,,7
07/22/2026,4052,Gift Card,10.54,
07/22/2026,4052,3rd Party - DoorDash,845.97,
07/22/2026,4052,3rd Party - UberEats,44.51,
07/22/2026,4052,Cash Over/Short Adjustment,,0.99
07/22/2026,4074,Subject to Tax,,2828.76
07/22/2026,4074,Register Audit,112,
07/22/2026,4074,Sales Tax,,275.86
07/22/2026,4074,In-Store Credit Card,1607.26,
07/22/2026,4074,Online Credit card,1182.11,
07/22/2026,4074,Online Credit Card Tips,,64.57
07/22/2026,4074,In-Store Credit Card Tips,,101.62
07/22/2026,4074,3rd Party - DoorDash,192.53,
07/22/2026,4074,3rd Party - UberEats,177.79,
07/22/2026,4074,Cash Over/Short Adjustment,,0.88
07/22/2026,5042,Subject to Tax,,3063.25
07/22/2026,5042,Non-Taxable Sales,,5
07/22/2026,5042,3rd Party Tax Exempt,,352.77
07/22/2026,5042,Register Audit,376,
07/22/2026,5042,Sales Tax,,210.39
