DateRange,Class,NetSales,Transaction Category,Account Number,Account Name,Debit,Credit,Memo,IsBalanced,Export Status
06/29/2026 - 07/15/2026,13162,64113.00,Royalty Fee,651000,Royalties,4167.35,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,13162,64113.00,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4167.35,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,13162,64113.00,National Media Fee,560000,Advertising-National,2564.52,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,13162,64113.00,National Media Bank Entry,217000,Accrued Royalties,0.00,2564.52,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,13162,64113.00,Corporate Advertising Fee,560001,Advertising-Production Fund,641.13,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,13162,64113.00,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,641.13,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,13219,56499.50,Royalty Fee,651000,Royalties,3672.47,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,13219,56499.50,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3672.47,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,13219,56499.50,National Media Fee,560000,Advertising-National,2259.98,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,13219,56499.50,National Media Bank Entry,217000,Accrued Royalties,0.00,2259.98,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,13219,56499.50,Corporate Advertising Fee,560001,Advertising-Production Fund,565.00,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,13219,56499.50,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,565.00,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37001,118620.21,Royalty Fee,651000,Royalties,7710.31,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,37001,118620.21,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,7710.31,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37001,118620.21,National Media Fee,560000,Advertising-National,4744.81,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,37001,118620.21,National Media Bank Entry,217000,Accrued Royalties,0.00,4744.81,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,37001,118620.21,Corporate Advertising Fee,560001,Advertising-Production Fund,1186.20,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,37001,118620.21,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,1186.20,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37002,84590.46,Royalty Fee,651000,Royalties,5498.38,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,37002,84590.46,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5498.38,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37002,84590.46,National Media Fee,560000,Advertising-National,3383.62,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,37002,84590.46,National Media Bank Entry,217000,Accrued Royalties,0.00,3383.62,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,37002,84590.46,Corporate Advertising Fee,560001,Advertising-Production Fund,845.90,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,37002,84590.46,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,845.90,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37004,46393.39,Royalty Fee,651000,Royalties,3015.57,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,37004,46393.39,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3015.57,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37004,46393.39,National Media Fee,560000,Advertising-National,1855.74,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,37004,46393.39,National Media Bank Entry,217000,Accrued Royalties,0.00,1855.74,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,37004,46393.39,Corporate Advertising Fee,560001,Advertising-Production Fund,463.93,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,37004,46393.39,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,463.93,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37006,85786.61,Royalty Fee,651000,Royalties,5576.13,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,37006,85786.61,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5576.13,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37006,85786.61,National Media Fee,560000,Advertising-National,3431.46,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,37006,85786.61,National Media Bank Entry,217000,Accrued Royalties,0.00,3431.46,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,37006,85786.61,Corporate Advertising Fee,560001,Advertising-Production Fund,857.87,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,37006,85786.61,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,857.87,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37007,110567.05,Royalty Fee,651000,Royalties,7186.86,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,37007,110567.05,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,7186.86,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37007,110567.05,National Media Fee,560000,Advertising-National,4422.68,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,37007,110567.05,National Media Bank Entry,217000,Accrued Royalties,0.00,4422.68,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,37007,110567.05,Corporate Advertising Fee,560001,Advertising-Production Fund,1105.67,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,37007,110567.05,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,1105.67,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37009,76845.41,Royalty Fee,651000,Royalties,4994.95,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,37009,76845.41,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4994.95,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37009,76845.41,National Media Fee,560000,Advertising-National,3073.82,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,37009,76845.41,National Media Bank Entry,217000,Accrued Royalties,0.00,3073.82,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,37009,76845.41,Corporate Advertising Fee,560001,Advertising-Production Fund,768.45,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,37009,76845.41,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,768.45,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37010,132058.37,Royalty Fee,651000,Royalties,8583.79,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,37010,132058.37,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,8583.79,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37010,132058.37,National Media Fee,560000,Advertising-National,5282.33,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,37010,132058.37,National Media Bank Entry,217000,Accrued Royalties,0.00,5282.33,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,37010,132058.37,Corporate Advertising Fee,560001,Advertising-Production Fund,1320.58,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,37010,132058.37,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,1320.58,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37013,70277.19,Royalty Fee,651000,Royalties,4568.02,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,37013,70277.19,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4568.02,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37013,70277.19,National Media Fee,560000,Advertising-National,2811.09,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,37013,70277.19,National Media Bank Entry,217000,Accrued Royalties,0.00,2811.09,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,37013,70277.19,Corporate Advertising Fee,560001,Advertising-Production Fund,702.77,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,37013,70277.19,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,702.77,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37014,72950.85,Royalty Fee,651000,Royalties,4741.81,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,37014,72950.85,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4741.81,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37014,72950.85,National Media Fee,560000,Advertising-National,2918.03,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,37014,72950.85,National Media Bank Entry,217000,Accrued Royalties,0.00,2918.03,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,37014,72950.85,Corporate Advertising Fee,560001,Advertising-Production Fund,729.51,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,37014,72950.85,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,729.51,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37016,66905.40,Royalty Fee,651000,Royalties,4348.85,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,37016,66905.40,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4348.85,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37016,66905.40,National Media Fee,560000,Advertising-National,2676.22,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,37016,66905.40,National Media Bank Entry,217000,Accrued Royalties,0.00,2676.22,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,37016,66905.40,Corporate Advertising Fee,560001,Advertising-Production Fund,669.05,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,37016,66905.40,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,669.05,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37020,68206.10,Royalty Fee,651000,Royalties,4433.40,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,37020,68206.10,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4433.40,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,37020,68206.10,National Media Fee,560000,Advertising-National,2728.24,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,37020,68206.10,National Media Bank Entry,217000,Accrued Royalties,0.00,2728.24,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,37020,68206.10,Corporate Advertising Fee,560001,Advertising-Production Fund,682.06,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,37020,68206.10,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,682.06,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49001,99228.48,Royalty Fee,651000,Royalties,6449.85,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,49001,99228.48,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,6449.85,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49001,99228.48,National Media Fee,560000,Advertising-National,3969.14,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,49001,99228.48,National Media Bank Entry,217000,Accrued Royalties,0.00,3969.14,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,49001,99228.48,Corporate Advertising Fee,560001,Advertising-Production Fund,992.28,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,49001,99228.48,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,992.28,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49002,86990.72,Royalty Fee,651000,Royalties,5654.40,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,49002,86990.72,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5654.40,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49002,86990.72,National Media Fee,560000,Advertising-National,3479.63,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,49002,86990.72,National Media Bank Entry,217000,Accrued Royalties,0.00,3479.63,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,49002,86990.72,Corporate Advertising Fee,560001,Advertising-Production Fund,869.91,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,49002,86990.72,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,869.91,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49003,77266.40,Royalty Fee,651000,Royalties,5022.32,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,49003,77266.40,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5022.32,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49003,77266.40,National Media Fee,560000,Advertising-National,3090.66,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,49003,77266.40,National Media Bank Entry,217000,Accrued Royalties,0.00,3090.66,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,49003,77266.40,Corporate Advertising Fee,560001,Advertising-Production Fund,772.66,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,49003,77266.40,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,772.66,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49004,97947.12,Royalty Fee,651000,Royalties,6366.56,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,49004,97947.12,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,6366.56,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49004,97947.12,National Media Fee,560000,Advertising-National,3917.88,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,49004,97947.12,National Media Bank Entry,217000,Accrued Royalties,0.00,3917.88,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,49004,97947.12,Corporate Advertising Fee,560001,Advertising-Production Fund,979.47,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,49004,97947.12,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,979.47,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49005,88152.07,Royalty Fee,651000,Royalties,5729.88,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,49005,88152.07,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5729.88,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49005,88152.07,National Media Fee,560000,Advertising-National,3526.08,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,49005,88152.07,National Media Bank Entry,217000,Accrued Royalties,0.00,3526.08,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,49005,88152.07,Corporate Advertising Fee,560001,Advertising-Production Fund,881.52,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,49005,88152.07,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,881.52,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49006,124820.33,Royalty Fee,651000,Royalties,8113.32,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,49006,124820.33,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,8113.32,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49006,124820.33,National Media Fee,560000,Advertising-National,4992.81,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,49006,124820.33,National Media Bank Entry,217000,Accrued Royalties,0.00,4992.81,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,49006,124820.33,Corporate Advertising Fee,560001,Advertising-Production Fund,1248.20,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,49006,124820.33,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,1248.20,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49007,69955.50,Royalty Fee,651000,Royalties,4547.11,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,49007,69955.50,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4547.11,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49007,69955.50,National Media Fee,560000,Advertising-National,2798.22,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,49007,69955.50,National Media Bank Entry,217000,Accrued Royalties,0.00,2798.22,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,49007,69955.50,Corporate Advertising Fee,560001,Advertising-Production Fund,699.56,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,49007,69955.50,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,699.56,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49008,78730.51,Royalty Fee,651000,Royalties,5117.48,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,49008,78730.51,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5117.48,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49008,78730.51,National Media Fee,560000,Advertising-National,3149.22,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,49008,78730.51,National Media Bank Entry,217000,Accrued Royalties,0.00,3149.22,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,49008,78730.51,Corporate Advertising Fee,560001,Advertising-Production Fund,787.31,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,49008,78730.51,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,787.31,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49009,93434.95,Royalty Fee,651000,Royalties,6073.27,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,49009,93434.95,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,6073.27,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49009,93434.95,National Media Fee,560000,Advertising-National,3737.40,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,49009,93434.95,National Media Bank Entry,217000,Accrued Royalties,0.00,3737.40,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,49009,93434.95,Corporate Advertising Fee,560001,Advertising-Production Fund,934.35,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,49009,93434.95,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,934.35,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49010,66074.12,Royalty Fee,651000,Royalties,4294.82,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,49010,66074.12,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4294.82,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49010,66074.12,National Media Fee,560000,Advertising-National,2642.96,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,49010,66074.12,National Media Bank Entry,217000,Accrued Royalties,0.00,2642.96,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,49010,66074.12,Corporate Advertising Fee,560001,Advertising-Production Fund,660.74,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,49010,66074.12,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,660.74,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49011,88416.60,Royalty Fee,651000,Royalties,5747.08,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/15/2026,49011,88416.60,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5747.08,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/15/2026,49011,88416.60,National Media Fee,560000,Advertising-National,3536.66,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/15/2026,49011,88416.60,National Media Bank Entry,217000,Accrued Royalties,0.00,3536.66,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/15/2026,49011,88416.60,Corporate Advertising Fee,560001,Advertising-Production Fund,884.17,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/15/2026,49011,88416.60,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,884.17,TQSR - Corp Advertising Bank Acct Entry,0,
