DateRange,Class,NetSales,Transaction Category,Account Number,Account Name,Debit,Credit,Memo,IsBalanced,Export Status
07/13/2026 - 08/02/2026,13162,80376.62,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,803.77,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,13219,65188.65,Royalty Fee,651000,Royalties,4237.26,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,13219,65188.65,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4237.26,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,13219,65188.65,National Media Fee,560000,Advertising-National,2607.55,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,13219,65188.65,National Media Bank Entry,217000,Accrued Royalties,0.00,2607.55,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,13219,65188.65,Corporate Advertising Fee,560001,Advertising-Production Fund,651.89,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,13219,65188.65,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,651.89,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37001,131391.23,Royalty Fee,651000,Royalties,8540.43,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,37001,131391.23,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,8540.43,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37001,131391.23,National Media Fee,560000,Advertising-National,5255.65,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,37001,131391.23,National Media Bank Entry,217000,Accrued Royalties,0.00,5255.65,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,37001,131391.23,Corporate Advertising Fee,560001,Advertising-Production Fund,1313.91,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,37001,131391.23,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,1313.91,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37002,103238.56,Royalty Fee,651000,Royalties,6710.51,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,37002,103238.56,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,6710.51,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37002,103238.56,National Media Fee,560000,Advertising-National,4129.54,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,37002,103238.56,National Media Bank Entry,217000,Accrued Royalties,0.00,4129.54,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,37002,103238.56,Corporate Advertising Fee,560001,Advertising-Production Fund,1032.39,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,37002,103238.56,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,1032.39,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37004,56449.31,Royalty Fee,651000,Royalties,3669.21,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,37004,56449.31,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3669.21,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37004,56449.31,National Media Fee,560000,Advertising-National,2257.97,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,37004,56449.31,National Media Bank Entry,217000,Accrued Royalties,0.00,2257.97,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,37004,56449.31,Corporate Advertising Fee,560001,Advertising-Production Fund,564.49,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,37004,56449.31,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,564.49,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37006,101876.54,Royalty Fee,651000,Royalties,6621.98,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,37006,101876.54,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,6621.98,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37006,101876.54,National Media Fee,560000,Advertising-National,4075.06,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,37006,101876.54,National Media Bank Entry,217000,Accrued Royalties,0.00,4075.06,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,37006,101876.54,Corporate Advertising Fee,560001,Advertising-Production Fund,1018.77,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,37006,101876.54,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,1018.77,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37007,128632.73,Royalty Fee,651000,Royalties,8361.13,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,37007,128632.73,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,8361.13,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37007,128632.73,National Media Fee,560000,Advertising-National,5145.31,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,37007,128632.73,National Media Bank Entry,217000,Accrued Royalties,0.00,5145.31,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,37007,128632.73,Corporate Advertising Fee,560001,Advertising-Production Fund,1286.33,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,37007,128632.73,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,1286.33,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37009,86776.16,Royalty Fee,651000,Royalties,5640.45,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,37009,86776.16,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5640.45,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37009,86776.16,National Media Fee,560000,Advertising-National,3471.05,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,37009,86776.16,National Media Bank Entry,217000,Accrued Royalties,0.00,3471.05,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,37009,86776.16,Corporate Advertising Fee,560001,Advertising-Production Fund,867.76,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,37009,86776.16,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,867.76,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37010,155257.61,Royalty Fee,651000,Royalties,10091.74,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,37010,155257.61,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,10091.74,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37010,155257.61,National Media Fee,560000,Advertising-National,6210.30,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,37010,155257.61,National Media Bank Entry,217000,Accrued Royalties,0.00,6210.30,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,37010,155257.61,Corporate Advertising Fee,560001,Advertising-Production Fund,1552.58,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,37010,155257.61,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,1552.58,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37013,83407.37,Royalty Fee,651000,Royalties,5421.48,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,37013,83407.37,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5421.48,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37013,83407.37,National Media Fee,560000,Advertising-National,3336.29,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,37013,83407.37,National Media Bank Entry,217000,Accrued Royalties,0.00,3336.29,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,37013,83407.37,Corporate Advertising Fee,560001,Advertising-Production Fund,834.07,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,37013,83407.37,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,834.07,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37014,83536.74,Royalty Fee,651000,Royalties,5429.89,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,37014,83536.74,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5429.89,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37014,83536.74,National Media Fee,560000,Advertising-National,3341.47,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,37014,83536.74,National Media Bank Entry,217000,Accrued Royalties,0.00,3341.47,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,37014,83536.74,Corporate Advertising Fee,560001,Advertising-Production Fund,835.37,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,37014,83536.74,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,835.37,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37016,74638.95,Royalty Fee,651000,Royalties,4851.53,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,37016,74638.95,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4851.53,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37016,74638.95,National Media Fee,560000,Advertising-National,2985.56,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,37016,74638.95,National Media Bank Entry,217000,Accrued Royalties,0.00,2985.56,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,37016,74638.95,Corporate Advertising Fee,560001,Advertising-Production Fund,746.39,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,37016,74638.95,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,746.39,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37020,77165.65,Royalty Fee,651000,Royalties,5015.77,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,37020,77165.65,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5015.77,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,37020,77165.65,National Media Fee,560000,Advertising-National,3086.63,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,37020,77165.65,National Media Bank Entry,217000,Accrued Royalties,0.00,3086.63,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,37020,77165.65,Corporate Advertising Fee,560001,Advertising-Production Fund,771.66,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,37020,77165.65,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,771.66,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49001,115799.75,Royalty Fee,651000,Royalties,7526.98,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,49001,115799.75,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,7526.98,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49001,115799.75,National Media Fee,560000,Advertising-National,4631.99,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,49001,115799.75,National Media Bank Entry,217000,Accrued Royalties,0.00,4631.99,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,49001,115799.75,Corporate Advertising Fee,560001,Advertising-Production Fund,1158.00,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,49001,115799.75,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,1158.00,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49002,91724.37,Royalty Fee,651000,Royalties,5962.08,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,49002,91724.37,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5962.08,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49002,91724.37,National Media Fee,560000,Advertising-National,3668.97,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,49002,91724.37,National Media Bank Entry,217000,Accrued Royalties,0.00,3668.97,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,49002,91724.37,Corporate Advertising Fee,560001,Advertising-Production Fund,917.24,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,49002,91724.37,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,917.24,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49003,84280.59,Royalty Fee,651000,Royalties,5478.24,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,49003,84280.59,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5478.24,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49003,84280.59,National Media Fee,560000,Advertising-National,3371.22,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,49003,84280.59,National Media Bank Entry,217000,Accrued Royalties,0.00,3371.22,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,49003,84280.59,Corporate Advertising Fee,560001,Advertising-Production Fund,842.81,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,49003,84280.59,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,842.81,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49004,111270.97,Royalty Fee,651000,Royalties,7232.61,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,49004,111270.97,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,7232.61,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49004,111270.97,National Media Fee,560000,Advertising-National,4450.84,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,49004,111270.97,National Media Bank Entry,217000,Accrued Royalties,0.00,4450.84,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,49004,111270.97,Corporate Advertising Fee,560001,Advertising-Production Fund,1112.71,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,49004,111270.97,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,1112.71,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49005,96723.90,Royalty Fee,651000,Royalties,6287.05,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,49005,96723.90,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,6287.05,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49005,96723.90,National Media Fee,560000,Advertising-National,3868.96,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,49005,96723.90,National Media Bank Entry,217000,Accrued Royalties,0.00,3868.96,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,49005,96723.90,Corporate Advertising Fee,560001,Advertising-Production Fund,967.24,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,49005,96723.90,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,967.24,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49006,144079.27,Royalty Fee,651000,Royalties,9365.15,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,49006,144079.27,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,9365.15,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49006,144079.27,National Media Fee,560000,Advertising-National,5763.17,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,49006,144079.27,National Media Bank Entry,217000,Accrued Royalties,0.00,5763.17,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,49006,144079.27,Corporate Advertising Fee,560001,Advertising-Production Fund,1440.79,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,49006,144079.27,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,1440.79,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49007,73469.70,Royalty Fee,651000,Royalties,4775.53,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,49007,73469.70,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4775.53,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49007,73469.70,National Media Fee,560000,Advertising-National,2938.79,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,49007,73469.70,National Media Bank Entry,217000,Accrued Royalties,0.00,2938.79,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,49007,73469.70,Corporate Advertising Fee,560001,Advertising-Production Fund,734.70,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,49007,73469.70,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,734.70,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49008,87351.72,Royalty Fee,651000,Royalties,5677.86,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,49008,87351.72,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5677.86,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49008,87351.72,National Media Fee,560000,Advertising-National,3494.07,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,49008,87351.72,National Media Bank Entry,217000,Accrued Royalties,0.00,3494.07,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,49008,87351.72,Corporate Advertising Fee,560001,Advertising-Production Fund,873.52,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,49008,87351.72,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,873.52,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49009,108301.93,Royalty Fee,651000,Royalties,7039.63,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,49009,108301.93,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,7039.63,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49009,108301.93,National Media Fee,560000,Advertising-National,4332.08,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,49009,108301.93,National Media Bank Entry,217000,Accrued Royalties,0.00,4332.08,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,49009,108301.93,Corporate Advertising Fee,560001,Advertising-Production Fund,1083.02,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,49009,108301.93,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,1083.02,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49010,77457.37,Royalty Fee,651000,Royalties,5034.73,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,49010,77457.37,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5034.73,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49010,77457.37,National Media Fee,560000,Advertising-National,3098.29,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,49010,77457.37,National Media Bank Entry,217000,Accrued Royalties,0.00,3098.29,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,49010,77457.37,Corporate Advertising Fee,560001,Advertising-Production Fund,774.57,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,49010,77457.37,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,774.57,TQSR - Corp Advertising Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49011,101441.25,Royalty Fee,651000,Royalties,6593.68,0.00,TQSR - Royalty Fee,0,
07/13/2026 - 08/02/2026,49011,101441.25,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,6593.68,TQSR - Royalties Bank Acct Entry,0,
07/13/2026 - 08/02/2026,49011,101441.25,National Media Fee,560000,Advertising-National,4057.65,0.00,TQSR - National Media Fee,0,
07/13/2026 - 08/02/2026,49011,101441.25,National Media Bank Entry,217000,Accrued Royalties,0.00,4057.65,TQSR - National Media Bank Entry,0,
07/13/2026 - 08/02/2026,49011,101441.25,Corporate Advertising Fee,560001,Advertising-Production Fund,1014.41,0.00,TQSR - Corporate Advertising Fee,0,
07/13/2026 - 08/02/2026,49011,101441.25,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,1014.41,TQSR - Corp Advertising Bank Acct Entry,0,
