DateRange,Class,NetSales,Transaction Category,Account Number,Account Name,Debit,Credit,Memo,IsBalanced,Export Status
08/03/2026 - 08/06/2026,37001,22269.65,National Media Bank Entry,217000,Accrued Royalties,0.00,890.79,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,37001,22269.65,Corporate Advertising Fee,560001,Advertising-Production Fund,222.70,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,37001,22269.65,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,222.70,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37002,19423.85,Royalty Fee,651000,Royalties,1262.55,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,37002,19423.85,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1262.55,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37002,19423.85,National Media Fee,560000,Advertising-National,776.95,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,37002,19423.85,National Media Bank Entry,217000,Accrued Royalties,0.00,776.95,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,37002,19423.85,Corporate Advertising Fee,560001,Advertising-Production Fund,194.24,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,37002,19423.85,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,194.24,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37004,10025.14,Royalty Fee,651000,Royalties,651.63,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,37004,10025.14,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,651.63,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37004,10025.14,National Media Fee,560000,Advertising-National,401.01,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,37004,10025.14,National Media Bank Entry,217000,Accrued Royalties,0.00,401.01,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,37004,10025.14,Corporate Advertising Fee,560001,Advertising-Production Fund,100.25,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,37004,10025.14,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,100.25,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37006,17249.85,Royalty Fee,651000,Royalties,1121.24,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,37006,17249.85,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1121.24,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37006,17249.85,National Media Fee,560000,Advertising-National,689.99,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,37006,17249.85,National Media Bank Entry,217000,Accrued Royalties,0.00,689.99,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,37006,17249.85,Corporate Advertising Fee,560001,Advertising-Production Fund,172.50,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,37006,17249.85,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,172.50,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37007,25192.53,Royalty Fee,651000,Royalties,1637.51,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,37007,25192.53,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1637.51,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37007,25192.53,National Media Fee,560000,Advertising-National,1007.70,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,37007,25192.53,National Media Bank Entry,217000,Accrued Royalties,0.00,1007.70,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,37007,25192.53,Corporate Advertising Fee,560001,Advertising-Production Fund,251.93,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,37007,25192.53,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,251.93,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37009,16575.71,Royalty Fee,651000,Royalties,1077.42,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,37009,16575.71,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1077.42,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37009,16575.71,National Media Fee,560000,Advertising-National,663.03,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,37009,16575.71,National Media Bank Entry,217000,Accrued Royalties,0.00,663.03,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,37009,16575.71,Corporate Advertising Fee,560001,Advertising-Production Fund,165.76,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,37009,16575.71,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,165.76,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37010,29883.95,Royalty Fee,651000,Royalties,1942.46,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,37010,29883.95,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1942.46,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37010,29883.95,National Media Fee,560000,Advertising-National,1195.36,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,37010,29883.95,National Media Bank Entry,217000,Accrued Royalties,0.00,1195.36,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,37010,29883.95,Corporate Advertising Fee,560001,Advertising-Production Fund,298.84,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,37010,29883.95,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,298.84,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37013,14515.89,Royalty Fee,651000,Royalties,943.53,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,37013,14515.89,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,943.53,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37013,14515.89,National Media Fee,560000,Advertising-National,580.64,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,37013,14515.89,National Media Bank Entry,217000,Accrued Royalties,0.00,580.64,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,37013,14515.89,Corporate Advertising Fee,560001,Advertising-Production Fund,145.16,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,37013,14515.89,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,145.16,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37014,15205.65,Royalty Fee,651000,Royalties,988.37,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,37014,15205.65,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,988.37,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37014,15205.65,National Media Fee,560000,Advertising-National,608.23,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,37014,15205.65,National Media Bank Entry,217000,Accrued Royalties,0.00,608.23,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,37014,15205.65,Corporate Advertising Fee,560001,Advertising-Production Fund,152.06,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,37014,15205.65,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,152.06,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37016,15480.85,Royalty Fee,651000,Royalties,1006.26,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,37016,15480.85,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1006.26,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37016,15480.85,National Media Fee,560000,Advertising-National,619.23,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,37016,15480.85,National Media Bank Entry,217000,Accrued Royalties,0.00,619.23,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,37016,15480.85,Corporate Advertising Fee,560001,Advertising-Production Fund,154.81,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,37016,15480.85,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,154.81,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37020,12341.35,Royalty Fee,651000,Royalties,802.19,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,37020,12341.35,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,802.19,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37020,12341.35,National Media Fee,560000,Advertising-National,493.65,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,37020,12341.35,National Media Bank Entry,217000,Accrued Royalties,0.00,493.65,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,37020,12341.35,Corporate Advertising Fee,560001,Advertising-Production Fund,123.41,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,37020,12341.35,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,123.41,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,49001,23381.89,Royalty Fee,651000,Royalties,1519.82,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,49001,23381.89,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1519.82,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,49001,23381.89,National Media Fee,560000,Advertising-National,935.28,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,49001,23381.89,National Media Bank Entry,217000,Accrued Royalties,0.00,935.28,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,49001,23381.89,Corporate Advertising Fee,560001,Advertising-Production Fund,233.82,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,49001,23381.89,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,233.82,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,49002,16826.92,Royalty Fee,651000,Royalties,1093.75,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,49002,16826.92,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1093.75,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,49002,16826.92,National Media Fee,560000,Advertising-National,673.08,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,49002,16826.92,National Media Bank Entry,217000,Accrued Royalties,0.00,673.08,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,49002,16826.92,Corporate Advertising Fee,560001,Advertising-Production Fund,168.27,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,49002,16826.92,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,168.27,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,49004,18976.93,Royalty Fee,651000,Royalties,1233.50,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,49004,18976.93,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1233.50,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,49004,18976.93,National Media Fee,560000,Advertising-National,759.08,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,49004,18976.93,National Media Bank Entry,217000,Accrued Royalties,0.00,759.08,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,49004,18976.93,Corporate Advertising Fee,560001,Advertising-Production Fund,189.77,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,49004,18976.93,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,189.77,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,49005,19167.13,Royalty Fee,651000,Royalties,1245.86,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,49005,19167.13,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1245.86,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,49005,19167.13,National Media Fee,560000,Advertising-National,766.69,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,49005,19167.13,National Media Bank Entry,217000,Accrued Royalties,0.00,766.69,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,49005,19167.13,Corporate Advertising Fee,560001,Advertising-Production Fund,191.67,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,49005,19167.13,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,191.67,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,49006,26094.59,Royalty Fee,651000,Royalties,1696.15,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,49006,26094.59,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1696.15,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,49006,26094.59,National Media Fee,560000,Advertising-National,1043.78,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,49006,26094.59,National Media Bank Entry,217000,Accrued Royalties,0.00,1043.78,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,49006,26094.59,Corporate Advertising Fee,560001,Advertising-Production Fund,260.95,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,49006,26094.59,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,260.95,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,49007,11713.70,Royalty Fee,651000,Royalties,761.39,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,49007,11713.70,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,761.39,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,49007,11713.70,National Media Fee,560000,Advertising-National,468.55,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,49007,11713.70,National Media Bank Entry,217000,Accrued Royalties,0.00,468.55,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,49007,11713.70,Corporate Advertising Fee,560001,Advertising-Production Fund,117.14,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,49007,11713.70,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,117.14,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,49008,16544.60,Royalty Fee,651000,Royalties,1075.40,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,49008,16544.60,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1075.40,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,49008,16544.60,National Media Fee,560000,Advertising-National,661.78,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,49008,16544.60,National Media Bank Entry,217000,Accrued Royalties,0.00,661.78,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,49008,16544.60,Corporate Advertising Fee,560001,Advertising-Production Fund,165.45,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,49008,16544.60,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,165.45,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,49009,20543.57,Royalty Fee,651000,Royalties,1335.33,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,49009,20543.57,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1335.33,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,49009,20543.57,National Media Fee,560000,Advertising-National,821.74,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,49009,20543.57,National Media Bank Entry,217000,Accrued Royalties,0.00,821.74,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,49009,20543.57,Corporate Advertising Fee,560001,Advertising-Production Fund,205.44,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,49009,20543.57,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,205.44,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,49010,15126.50,Royalty Fee,651000,Royalties,983.22,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,49010,15126.50,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,983.22,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,49010,15126.50,National Media Fee,560000,Advertising-National,605.06,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,49010,15126.50,National Media Bank Entry,217000,Accrued Royalties,0.00,605.06,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,49010,15126.50,Corporate Advertising Fee,560001,Advertising-Production Fund,151.27,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,49010,15126.50,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,151.27,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,49011,22167.96,Royalty Fee,651000,Royalties,1440.92,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,49011,22167.96,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1440.92,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,49011,22167.96,National Media Fee,560000,Advertising-National,886.72,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,49011,22167.96,National Media Bank Entry,217000,Accrued Royalties,0.00,886.72,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,49011,22167.96,Corporate Advertising Fee,560001,Advertising-Production Fund,221.68,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,49011,22167.96,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,221.68,TQSR - Corp Advertising Bank Acct Entry,0,
